Block Id,Census Year,Clue Small Area,Commercial Accommodation,Common Area,Community Use,Educational Research,Entertainment Recreation Indoor,Equipment Installation,Hospital Clinic,House Townhouse,Institutional Accommodation,Manufacturing,Office,Park Reserve,Parking Commercial Covered,Parking Commercial Uncovered,Parking Private Covered,Parking Private Uncovered,Performances Conferences Ceremonies,Private Outdoor Space,Public Display Area,Residential Apartment,Retail Cars,Retail Shop,Retail Showroom,Retail Stall,Sports And Recreation Outdoor,Square Promenade,Storage,Student Accommodation,Total Jobs In Block,Transport,Transport Storage Uncovered,Unoccupied Under Construction,Unoccupied Under Demolition Condemned,Unoccupied Under Renovation,Unoccupied Undeveloped Site,Unoccupied Unused,Wholesale,Workshop Studio
407,2016,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
411,2016,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2016,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,72,0,0,0,0,0,0,0,0,0
424,2016,West Melbourne (Residential),0,,0,0,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,,0,55,0,0,0,0,0,0,0,0,0
426,2016,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,139,0,0,0,0,,0,0,0,0
428,2016,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,60,0,0,0,0,0,0,,,
429,2016,West Melbourne (Residential),0,0,0,,0,0,0,0,0,,67,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,92,0,0,0,0,0,,,,
430,2016,West Melbourne (Residential),0,0,0,0,,0,0,0,0,,76,0,0,0,0,0,0,0,0,0,,9,,0,0,0,,0,131,0,0,0,0,0,0,0,0,
434,2016,West Melbourne (Residential),0,0,0,0,37,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,161,0,0,0,0,0,0,0,,0
437,2016,West Melbourne (Residential),0,0,0,0,,0,0,0,0,0,139,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,,0,0
441,2016,West Melbourne (Residential),,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,0,0,,0,0,0,0,0,0,14,0,0,,0,0,0,0,0,0
504,2016,Kensington,0,,0,0,,0,0,0,0,0,54,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,0,86,0,0,,0,,0,0,0,
514,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
522,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
524,2016,Kensington,0,,0,0,,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,19,0,0,0,0,0,0,88,0,0,,0,0,0,0,0,0
525,2016,Kensington,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,
526,2016,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
527,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0
531,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0
536,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
546,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2016,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2016,Kensington,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
568,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
569,2016,Kensington,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2016,Kensington,,0,0,0,148,,0,0,0,0,315,0,0,0,,0,0,0,,,0,0,0,0,,0,114,0,2819,0,0,0,0,0,0,0,0,0
601,2016,East Melbourne,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,5,0,0,,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
604,2016,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0
605,2016,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
606,2016,East Melbourne,11,0,0,0,,0,62,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,,,0,0
612,2016,East Melbourne,,0,0,0,0,0,,0,0,0,43,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,70,0,0,0,0,0,0,0,0,0
616,2016,East Melbourne,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
646,2016,East Melbourne,,0,0,,,,109,0,0,0,209,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,369,0,0,0,0,0,0,5,0,0
655,2016,East Melbourne,,0,0,0,13,0,,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,441,0,0,0,0,0,0,0,0,0
656,2016,East Melbourne,,0,,0,,,,0,0,0,840,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,886,0,0,0,0,,0,0,0,0
657,2016,East Melbourne,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
662,2016,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0
720,2016,Melbourne (Remainder),0,0,0,0,52,,,0,0,0,1732,,,0,0,0,0,0,0,,0,17,0,0,0,0,0,0,1808,0,0,0,0,0,0,0,0,0
724,2016,Melbourne (Remainder),0,0,0,0,111,,7,0,0,0,1752,0,,0,0,0,,0,0,,0,33,0,0,0,0,0,0,1903,0,0,,0,0,0,0,0,0
733,2016,Southbank,0,0,0,0,,0,0,0,0,0,107,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,120,0,0,0,0,0,0,,0,0
736,2016,Southbank,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,,0,0,,0,,0
737,2016,Southbank,0,,0,,0,,0,0,0,0,44,0,0,0,,0,0,,0,,0,0,0,0,0,0,,0,254,0,0,0,0,0,0,0,0,0
740,2016,Southbank,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0
747,2016,Southbank,0,0,0,0,,0,0,0,0,0,157,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,
751,2016,Southbank,0,,0,,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,197,0,0,0,0,,0,0,0,0
753,2016,Southbank,,0,0,0,444,0,,0,0,0,4077,0,,0,0,0,91,0,0,,0,271,0,,0,,0,0,5345,0,0,0,0,0,0,0,0,0
760,2016,Melbourne (Remainder),0,0,0,,23,,262,0,0,0,2795,0,,0,0,0,0,0,0,0,0,46,,0,0,0,,0,3228,0,0,0,0,0,0,0,0,0
772,2016,Docklands,0,0,0,0,0,0,0,0,0,0,472,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0
774,2016,Port Melbourne,0,0,0,0,,,0,0,0,,127,0,0,0,,0,0,0,0,,,0,0,0,0,0,,0,240,0,0,0,0,0,,0,0,
776,2016,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,
780,2016,Port Melbourne,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0
781,2016,Port Melbourne,0,0,0,0,,0,0,0,0,315,1449,0,0,0,,0,0,0,0,0,0,0,8,0,0,0,120,0,1918,0,0,0,0,0,0,0,0,18
782,2016,Port Melbourne,0,,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,369,0,0,0,0,0,0,,,
786,2016,Port Melbourne,0,0,0,,44,0,0,0,0,,977,,0,0,,0,0,0,0,0,,,0,0,,0,25,0,3162,0,0,0,0,0,,0,41,252
790,2016,Port Melbourne,0,0,0,4,8,,0,0,0,0,1493,0,0,0,0,0,0,0,0,,0,,0,0,0,0,33,0,1838,0,0,,0,0,,0,,212
791,2016,Port Melbourne,0,0,0,,0,0,0,0,0,1450,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1671,0,,0,0,0,0,,0,29
801,2016,Southbank,,0,,0,253,0,0,0,0,0,2460,,,0,0,0,0,0,0,,,27,0,0,0,0,0,0,2780,0,0,0,0,,0,0,0,0
804,2016,Southbank,,0,0,0,449,0,0,0,0,0,1554,0,,7,0,0,125,0,,,0,1183,,20,0,,0,0,3797,0,0,,0,0,0,0,0,
807,2016,Southbank,,,0,0,,,0,0,0,0,554,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,858,0,0,0,0,0,,,0,0
808,2016,Southbank,0,0,0,,51,0,,0,0,0,774,,0,0,0,0,,0,0,0,0,36,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0
810,2016,Southbank,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,14,0,0,0,0,0,0,,0,0
853,2016,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2016,Melbourne (Remainder),0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0
864,2016,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,,0,0,,0,0
867,2016,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
868,2016,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
903,2016,Parkville,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,0,0,0,0,0,0,0,0,
905,2016,Parkville,,0,0,,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
907,2016,Parkville,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,2016,Parkville,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,17,0,0,0,0,0,0,0,0,0
916,2016,Parkville,0,0,0,48,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
919,2016,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0
920,2016,Parkville,0,,0,,67,,10501,0,0,0,,0,,0,0,0,0,,0,0,0,52,0,0,0,0,0,0,11149,0,0,0,0,0,0,0,0,0
924,2016,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,2016,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
927,2016,Parkville,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,,0,0,0
928,2016,Parkville,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,379,0,0,,0,0,,,0,0
1006,2016,West Melbourne (Industrial),0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,291,0,0,0,,0,0,0
1009,2016,West Melbourne (Industrial),0,,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,617,,,0,0,0,,0,0,
1016,2016,Kensington,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,2016,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,252,0,0,0,,0,0,0
2381,2016,North Melbourne,0,0,0,,0,0,,0,0,0,103,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,149,,0,0,0,0,0,0,0,0
2385,2016,North Melbourne,0,0,,,,0,0,0,0,0,30,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,116,0,0,0,0,0,,0,,0
2387,2016,North Melbourne,0,,0,,,0,0,0,0,0,26,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,39,0,268,0,0,0,0,0,0,,26,
2388,2016,North Melbourne,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2389,2016,North Melbourne,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,0,0
2391,2016,North Melbourne,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0
2503,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,2016,Kensington,0,,,0,0,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,26,0,0,0,0,0,0,0,0,0
2523,2016,Kensington,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,29,0,0,0,0,0,0,,0,0
2527,2016,Kensington,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,2016,Kensington,0,0,0,,,0,0,0,0,,43,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,74,0,0,0,0,0,0,0,0,
2534,2016,Kensington,0,,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,29,0,0,0,0,0,0,,0,0
2536,2016,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2016,Kensington,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,0,0,,0,0,0,0,0,0
2545,2016,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,
2547,2016,Kensington,0,0,0,,0,0,,0,0,0,662,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,991,0,0,0,0,0,,0,0,123
2548,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
13,2015,Melbourne (CBD),0,0,0,37,41,,0,0,0,0,1859,0,,0,0,0,0,0,,,0,36,,0,0,0,,0,2000,0,0,0,0,0,0,0,0,0
14,2015,Melbourne (CBD),141,0,0,517,301,0,6,,0,0,1195,0,2,0,0,0,0,0,0,0,0,118,,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,
25,2015,Melbourne (CBD),39,0,0,172,146,0,107,0,0,0,2524,0,,0,0,0,0,0,0,0,0,500,,0,0,0,0,0,3582,0,0,0,0,0,0,0,48,41
26,2015,Melbourne (CBD),,0,0,0,203,0,47,0,0,0,3486,0,,0,0,0,,0,0,,0,64,,,0,,0,0,4183,0,0,0,0,,0,0,0,0
28,2015,Melbourne (CBD),,0,0,0,248,0,129,0,0,0,4761,0,0,0,,0,,0,0,,0,227,0,,0,0,,0,5733,0,0,0,0,0,,0,0,
32,2015,Melbourne (CBD),,0,0,,95,0,17,0,0,0,7116,0,0,0,0,0,,0,0,0,0,121,,12,0,0,,0,7424,0,0,0,0,0,0,0,0,0
34,2015,Melbourne (CBD),,0,,18,116,0,48,0,0,0,6785,0,,0,0,0,0,0,0,,0,275,0,,0,0,0,0,7303,0,0,0,0,0,0,0,9,21
41,2015,Melbourne (CBD),,0,0,0,89,,0,0,0,0,1713,0,0,0,0,,13,0,0,,0,7,0,0,0,0,,0,1864,0,0,0,0,,0,0,0,0
44,2015,Melbourne (CBD),0,0,,26,150,0,29,0,0,0,2776,0,,0,0,0,0,0,0,0,0,253,,0,0,0,0,0,3258,0,0,0,0,,0,0,,14
45,2015,Melbourne (CBD),,0,0,131,248,,0,0,0,0,123,0,0,0,0,0,0,0,0,,0,1232,0,,0,0,0,0,1768,0,0,0,0,0,0,0,0,21
46,2015,Melbourne (CBD),0,0,0,,336,0,0,0,0,0,1475,0,,0,0,0,,0,,0,0,285,0,0,0,0,0,0,2150,0,0,0,0,0,0,0,0,11
52,2015,Melbourne (CBD),0,0,0,0,185,0,,0,0,0,8867,0,,0,,0,0,0,0,0,0,119,0,0,0,0,0,0,9182,0,0,0,0,0,0,0,0,
53,2015,Melbourne (CBD),99,0,,37,230,0,,0,0,0,5401,0,,0,0,,0,0,0,,0,76,0,,0,0,,0,5864,0,0,0,0,0,0,0,0,0
54,2015,Melbourne (CBD),0,0,0,53,309,,108,0,0,0,1043,0,,0,0,0,0,0,0,0,0,273,,,0,0,17,0,1818,0,0,0,0,0,0,0,0,
55,2015,Melbourne (CBD),,0,0,0,191,0,,0,0,0,150,0,0,0,,0,,0,0,,0,1475,0,,0,0,0,0,2006,0,0,0,0,0,0,0,0,
58,2015,Melbourne (CBD),164,0,0,0,683,0,0,0,0,0,200,0,,0,0,0,,,0,0,0,89,0,0,0,0,0,0,1155,0,0,0,0,,0,0,0,0
67,2015,Melbourne (CBD),85,0,0,92,477,0,,0,,0,81,0,,,0,0,,0,,0,0,93,0,0,0,,0,0,1002,0,0,0,0,,0,0,0,
72,2015,Melbourne (CBD),0,0,0,,178,0,0,0,,0,865,0,,0,0,0,,0,0,0,0,54,,0,0,0,0,0,1412,0,0,0,0,0,0,0,0,0
74,2015,Melbourne (CBD),0,0,,231,271,0,5,0,0,0,1211,0,,0,0,0,,0,0,0,0,177,0,0,0,0,0,,1919,0,0,0,0,0,0,0,0,16
76,2015,Melbourne (CBD),0,0,,0,336,0,72,0,0,0,5483,0,,0,0,0,,,0,,0,915,,33,0,0,,0,6877,0,0,0,0,0,0,0,0,0
78,2015,Melbourne (CBD),,0,0,0,127,,,0,0,0,11938,0,,0,0,0,,0,0,0,0,76,0,,0,0,,0,12168,0,0,0,0,0,0,0,0,0
85,2015,Melbourne (CBD),0,0,0,,824,,,0,,0,4309,0,,0,0,0,140,0,0,0,0,2203,0,67,0,0,0,,7648,,0,0,0,0,0,0,0,
91,2015,West Melbourne (Residential),0,0,0,19,27,,,,0,0,351,0,0,0,0,0,0,0,0,0,0,18,,0,0,0,0,0,433,0,0,0,0,0,,0,,
101,2015,West Melbourne (Residential),0,0,0,,18,,0,0,0,,209,0,,0,0,0,,0,0,0,0,,,0,0,0,0,0,287,0,0,0,0,0,0,0,0,
111,2015,West Melbourne (Residential),,0,,,,0,0,0,0,0,93,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,173,,0,0,0,0,,0,0,
114,2015,Melbourne (CBD),,0,0,,160,0,0,,0,0,100,0,0,0,0,,0,0,,0,0,127,,0,0,0,0,0,483,0,0,0,0,0,0,0,,0
116,2015,Melbourne (CBD),0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,,0,0
125,2015,Melbourne (CBD),0,,,0,,,0,0,0,0,,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
206,2015,Carlton,0,0,0,0,100,0,0,0,0,0,37,0,,0,0,0,0,0,0,0,0,128,0,0,0,0,0,1,274,0,0,0,0,0,0,0,0,
207,2015,Carlton,0,0,0,0,43,,,0,,,82,0,,0,,0,0,0,0,0,0,93,0,0,0,0,,,229,0,0,0,,0,0,,0,0
209,2015,Carlton,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
210,2015,Carlton,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0
211,2015,Carlton,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
213,2015,Carlton,0,,,,0,,0,0,0,0,86,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0
217,2015,Carlton,0,0,0,0,115,0,24,0,0,0,102,0,,0,,0,,0,0,0,0,300,,0,0,0,,0,613,0,0,0,0,,0,0,0,
218,2015,Carlton,,0,0,,208,0,29,0,0,0,195,0,,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,
222,2015,Carlton,0,,,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,,0,0,,0,0,0,,0,23,0,0,0,0,0,,0,0,0
225,2015,Carlton,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,19,0,0,0,0,,,0,0,0
226,2015,Carlton,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,31,0,0,,0,0,0,0,0,0
228,2015,Carlton,0,0,,0,,0,0,0,0,0,22,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,75,0,0,0,0,0,0,0,0,0
230,2015,Carlton,0,0,,0,,0,0,0,0,0,4,,0,0,0,,0,0,0,0,0,15,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,
231,2015,Carlton,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
235,2015,Carlton,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
237,2015,Carlton,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2015,Carlton,,0,0,73,77,0,,,0,0,267,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2,492,0,0,0,0,0,0,0,0,
244,2015,Carlton,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
246,2015,Carlton,0,0,0,0,144,0,,0,0,0,39,0,0,0,0,,0,0,0,0,0,58,0,0,0,0,0,,254,0,0,0,0,,,,,0
248,2015,Carlton,3,0,0,,,0,0,0,0,0,77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,122,0,0,0,0,0,0,,0,0
255,2015,Carlton,,0,0,,84,0,,0,0,0,343,0,0,0,0,0,,0,0,0,0,45,0,0,0,0,,0,641,0,0,,0,0,0,0,0,
258,2015,Carlton,0,0,0,,,,0,0,0,0,,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,,294,0,0,0,0,0,0,0,0,
261,2015,Carlton,0,0,0,,0,0,0,0,0,0,156,0,0,0,,0,,0,0,,0,90,0,0,0,0,,0,317,0,0,0,0,0,0,,,
263,2015,Carlton,0,0,0,0,,0,,0,0,0,821,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,,846,0,0,,0,,0,0,0,
